stars,review_text,date_string
5,"Took my partner here and the service here sets the bar. Our server was polite, fast, and genuinely seemed to enjoy their job. The meal was delicious from start to finish. Cozy seating and great music, not too loud. Tried the tasting menu and it was worth every penny.",2024-11-03 15:33:27
1,Absolutely dreadful. The server ignored us for 20 minutes after we sat down. The food was burnt and tasted awful. The manager was rude when we raised concerns. Total rip-off. Gets very crowded on weekends.,2025-05-04 15:55:14
1,One of the worst meals I've had. The food was raw in the middle and when I complained the waiter was dismissive and unprofessional. Waited over an hour. Will never go back. Seating was comfortable and spacious.,2025-01-28 19:45:10
3,Took my family here and so-so experience. Some positives - the food tasted fresh and the location is great. But the wait time was too long and the staff seemed disorganized. It has potential.,2024-11-28 22:02:34
4,"Went here on a Tuesday night and enjoyed our evening here. The atmosphere is warm and inviting, nice music in the background. Food was flavourful and fresh. Service was attentive. Dessert menu was a bit limited. The music was a bit too loud for a proper conversation.",2025-01-23 21:59:18
4,"Took my family here and nice place with a great atmosphere. The decor is modern and the lighting is lovely. Food was delicious, especially the risotto. Slightly pricey but not unreasonable for the quality.",2024-11-20 13:42:03
4,"Been coming here for years and decent spot. The food was fresh and well-prepared. Service was good, no major complaints. Only thing I'd say is the bill came a bit slow at the end but the meal itself was excellent. The bread basket alone was worth the visit.",2024-11-22 19:55:27
3,"Been coming here for years and mixed feelings. Some dishes were really good, others were just mediocre. Service was inconsistent. Nice atmosphere. I think on a better night it could be excellent but this visit was just okay. Desserts were incredible.",2025-03-10 11:57:55
4,Stopped in on a whim and had a lovely meal here. The flavours were bold and the food was clearly well-made. Staff were helpful and polite. The atmosphere is really nice in the evening. Prices are fair. The AC was blasting which made it quite cold.,2025-05-10 12:52:23
2,Been coming here for years and disappointing visit. The food was stale and the portion sizes were tiny for the price. The atmosphere is okay but the service was terrible. Felt ignored for most of the evening. Would have given 5 stars but the wait was long.,2025-03-11 14:56:53
4,Tried this place for the first time and really enjoyed this place. Great hospitality from the whole team. Food was tasty and came out hot. Nice interior design. Only small thing was they got my order slightly wrong but fixed it straight away. Perfect for a family meal.,2025-03-31 22:31:44
5,"Walked past and decided to try it, the hospitality here is second to none. From the moment we walked in the hostess made us feel welcome. Our waiter was knowledgeable and patient with our questions. Food was outstanding.",2025-05-01 18:37:17
1,Popped in after work and one of the worst meals I've had. The food was raw in the middle and when I complained the waiter was dismissive and unprofessional. Waited over an hour. Will never go back.,2025-04-11 11:38:00
5,Came for brunch and stayed way longer than planned because we were having such a good time. Staff were warm and attentive. The eggs benedict were incredible. Beautiful interior design. The music was a bit too loud for a proper conversation.,2024-11-18 13:22:32
4,"Had lunch here and good restaurant with a nice vibe. The selection on the menu is great, something for everyone. Food was delicious. Service was friendly. Took a star off because the restroom could use some attention. Perfect for a family meal.",2025-03-31 20:47:52
4,Good overall. The team was friendly and the food came out at a good pace. The meal was tasty and well-presented. My only gripe is that it was a bit cold near the door where we were seated. The lunch menu is better value than dinner.,2024-12-16 13:31:38
4,Came back for the third time and good food and good service. The place was quite full when we arrived but we were seated quickly. Waiter was polite and checked in regularly. The steak was cooked to perfection. Slightly steep pricing.,2025-02-23 11:00:37
5,"Tried it after seeing it online and the food here is just outstanding. Tried the salmon and it was perfectly cooked, incredibly fresh. Service was fast and efficient. The interior is beautifully designed, very aesthetic. Gets very crowded on weekends.",2025-01-04 13:19:19
2,Tried this place for the first time and had a bad experience. The food was cold when it arrived and the manager was unapologetic when we brought it up. Staff seemed untrained and disorganized. Expected much more based on the price. The AC was blasting which made it quite cold.,2025-03-29 10:04:20
1,Absolutely dreadful. The server ignored us for 20 minutes after we sat down. The food was burnt and tasted awful. The manager was rude when we raised concerns. Total rip-off. Would have given 5 stars but the wait was long.,2025-03-28 13:11:14
2,Took my partner here and two stars because the location is good and the interior looks nice. But the food was average at best and the service was really slow and inattentive. Way too expensive for what you get. Great spot for a date night.,2024-12-24 10:37:02
2,Had a bad experience. The food was cold when it arrived and the manager was unapologetic when we brought it up. Staff seemed untrained and disorganized. Expected much more based on the price. The parking situation is a nightmare though.,2025-01-23 10:27:28
4,"Nice place with a great atmosphere. The decor is modern and the lighting is lovely. Food was delicious, especially the risotto. Slightly pricey but not unreasonable for the quality. The location is perfect, easy to find.",2024-12-20 18:14:49
4,Stopped in on a whim and solid meal. The ingredients tasted fresh and the presentation was nice. Our waiter was helpful when we had questions. Restaurant was clean. A little pricey but you get what you pay for.,2025-03-29 14:57:42
5,"Been coming here for years and our waiter was brilliant, gave us great recommendations and wasn't pushy at all. The food matched every suggestion. Fresh, flavorful, well-presented. Great value. Lovely ambience. Would have given 5 stars but the wait was long.",2024-11-14 10:47:05
5,"Came here on a recommendation and I get the hype now. The crew is so friendly, hostess greeted us right away. Menu selection is great, we ordered four different dishes and every single one was excellent.",2025-04-05 10:58:53
2,Went here on a Tuesday night and expected better. The meal was mediocre at best. Overpriced for the quality. The server was polite but kept getting our order wrong. We had to repeat ourselves three times. Great spot for a date night.,2024-12-28 18:36:05
1,"Worst restaurant I've visited in years. The staff were rude and the food was inedible. Overpriced, dirty, slow service. The manager was dismissive and unhelpful.",2025-01-03 15:28:56
3,Took my partner here and decent meal. The starters were great but the mains were underwhelming. Staff were friendly enough. The restaurant was a bit cold. Overall okay but probably won't rush back. The AC was blasting which made it quite cold.,2025-01-05 16:12:28
4,Went here on a Tuesday night and lovely restaurant. The team clearly take pride in their work. Our server was friendly and efficient. Chicken dish was perfectly cooked. Parking was a bit of a pain but the food made up for it. The lunch menu is better value than dinner.,2025-01-06 15:31:54
1,Absolutely dreadful. The server ignored us for 20 minutes after we sat down. The food was burnt and tasted awful. The manager was rude when we raised concerns. Total rip-off. Booked online which was super easy.,2025-03-14 13:46:31
2,Not what I hoped for. The waiter was rude and dismissive when I raised an issue with my food. The meal itself was bland and overcooked. The place looked cleaner in photos. The bread basket alone was worth the visit.,2024-12-06 15:13:37
2,Tried the new menu and had a bad experience. The food was cold when it arrived and the manager was unapologetic when we brought it up. Staff seemed untrained and disorganized. Expected much more based on the price. Quieter on weekdays which I prefer.,2025-04-19 14:28:33
4,"Came back for the third time and decent spot. The food was fresh and well-prepared. Service was good, no major complaints. Only thing I'd say is the bill came a bit slow at the end but the meal itself was excellent.",2025-01-18 15:12:16
5,Came back for the third time and the hospitality here is second to none. From the moment we walked in the hostess made us feel welcome. Our waiter was knowledgeable and patient with our questions. Food was outstanding. Loved the outdoor seating area.,2025-01-16 10:18:27
2,Disappointing visit. The food was stale and the portion sizes were tiny for the price. The atmosphere is okay but the service was terrible. Felt ignored for most of the evening. Perfect for a family meal.,2025-02-23 11:25:11
4,"Been coming here for years and great spot for a date night. Lovely atmosphere and very cozy. The food was delicious, the pasta in particular. Service was a bit slow to start but picked up. Would go back and try more of the menu. The lunch menu is better value than dinner.",2025-04-02 17:14:03
5,"Tried the new menu and best dining experience I've had in years. The atmosphere was cozy and warm, lighting was just right. Our server was polite and helpful with recommendations. The pasta was fresh and the portions were generous. Will definitely be recommending to friends.",2025-03-30 18:43:53
3,Came with friends and not sure I'd go back. The food was fine but the service was really slow. We had to ask multiple times for our bill. The atmosphere is nice and the decor is lovely but the experience needs work. The music was a bit too loud for a proper conversation.,2024-11-28 10:20:31
3,"Stopped in on a whim and mixed feelings. Some dishes were really good, others were just mediocre. Service was inconsistent. Nice atmosphere. I think on a better night it could be excellent but this visit was just okay. Can't wait to come back and try the other dishes.",2025-01-18 13:43:16
2,Tried it after seeing it online and not what I hoped for. The waiter was rude and dismissive when I raised an issue with my food. The meal itself was bland and overcooked. The place looked cleaner in photos. Can't wait to come back and try the other dishes.,2025-02-09 11:06:07
4,Had a work dinner here and had a lovely meal here. The flavours were bold and the food was clearly well-made. Staff were helpful and polite. The atmosphere is really nice in the evening. Prices are fair. Perfect for a family meal.,2025-03-22 13:42:40
5,"Took my family here and absolutely loved this place. The staff was incredibly attentive and friendly, our waiter checked in on us without being annoying. Food came out fast and tasted amazing, the steak was cooked perfectly. The bread basket alone was worth the visit.",2025-03-17 18:13:45
4,"Took my family here and enjoyed our evening here. The atmosphere is warm and inviting, nice music in the background. Food was flavourful and fresh. Service was attentive. Dessert menu was a bit limited. Desserts were incredible.",2024-12-18 22:48:01
4,Tried it after seeing it online and really solid restaurant. The fish dish was incredibly fresh and the sides were great. Staff were friendly and efficient. The decor is nice. Gets a bit loud when it's full but manageable. Wine list is impressive.,2024-11-30 11:12:33
4,Really solid restaurant. The fish dish was incredibly fresh and the sides were great. Staff were friendly and efficient. The decor is nice. Gets a bit loud when it's full but manageable. Desserts were incredible.,2025-02-12 20:12:20
4,"Went here on a Tuesday night and decent spot. The food was fresh and well-prepared. Service was good, no major complaints. Only thing I'd say is the bill came a bit slow at the end but the meal itself was excellent. Wine list is impressive.",2025-03-17 11:36:25
2,Been coming here for years and not great. Waited over 45 minutes for our food with no explanation or apology. When it arrived it was barely warm. The staff seemed completely disinterested. The decor is nice but that's about it. Would have given 5 stars but the wait was long.,2025-04-07 10:31:54
3,Been coming here for years and okay spot. The menu looks impressive but the execution was a bit hit or miss. The waiter was friendly. Food took longer than expected to arrive. Price is a bit steep for average food.,2025-01-30 12:11:53
4,"Visited on a long weekend and really enjoyed this place. Great hospitality from the whole team. Food was tasty and came out hot. Nice interior design. Only small thing was they got my order slightly wrong but fixed it straight away. The location is perfect, easy to find.",2024-11-17 16:11:30
3,"Went here on a Tuesday night and it was okay. Food was decent, nothing special but not bad either. Service was a bit slow and the waiter seemed disinterested at times. The atmosphere is nice though, good location. Would have given 5 stars but the wait was long.",2025-02-24 19:48:59
4,Came with friends and really enjoyed this place. Great hospitality from the whole team. Food was tasty and came out hot. Nice interior design. Only small thing was they got my order slightly wrong but fixed it straight away. Can't wait to come back and try the other dishes.,2025-03-04 14:07:54
5,Booked a table for 8 and they handled it so well. Staff was organized and efficient. The variety on the menu is impressive. Food was tasty and authentic. The decor is gorgeous.,2024-12-10 17:54:58
4,"Had a work dinner here and decent spot. The food was fresh and well-prepared. Service was good, no major complaints. Only thing I'd say is the bill came a bit slow at the end but the meal itself was excellent.",2025-02-22 18:24:07
5,"Absolutely loved this place. The staff was incredibly attentive and friendly, our waiter checked in on us without being annoying. Food came out fast and tasted amazing, the steak was cooked perfectly. Desserts were incredible.",2024-11-11 10:04:37
5,"Came here for my birthday and absolutely loved this place. The staff was incredibly attentive and friendly, our waiter checked in on us without being annoying. Food came out fast and tasted amazing, the steak was cooked perfectly. Quieter on weekdays which I prefer.",2025-02-05 14:38:20
2,Went here on a Tuesday night and expected better. The meal was mediocre at best. Overpriced for the quality. The server was polite but kept getting our order wrong. We had to repeat ourselves three times. Loved the outdoor seating area.,2025-03-18 20:09:28
1,Been coming here for years and absolutely dreadful. The server ignored us for 20 minutes after we sat down. The food was burnt and tasted awful. The manager was rude when we raised concerns. Total rip-off. Quieter on weekdays which I prefer.,2025-02-24 13:53:08
2,Came here for my birthday and expected better. The meal was mediocre at best. Overpriced for the quality. The server was polite but kept getting our order wrong. We had to repeat ourselves three times.,2025-03-04 10:56:16
5,"Tried this place for the first time and went here for my anniversary and they made it so special. The manager came over to greet us, the team was on point all night. Delicious food, great value for the quality. Couldn't fault a thing. The music was a bit too loud for a proper conversation.",2025-02-09 12:02:25
3,"Tried this place for the first time and had higher expectations based on the reviews. The food was fine but nothing memorable. Service was average, not rude but not particularly helpful either. The location is convenient. Would have given 5 stars but the wait was long.",2024-12-26 21:57:14
2,"Walked past and decided to try it, not great. Waited over 45 minutes for our food with no explanation or apology. When it arrived it was barely warm. The staff seemed completely disinterested. The decor is nice but that's about it.",2025-03-11 21:17:55
3,Been coming here for years and decent meal. The starters were great but the mains were underwhelming. Staff were friendly enough. The restaurant was a bit cold. Overall okay but probably won't rush back. Tried the tasting menu and it was worth every penny.,2025-01-05 21:01:03
4,Good food and good service. The place was quite full when we arrived but we were seated quickly. Waiter was polite and checked in regularly. The steak was cooked to perfection. Slightly steep pricing. The AC was blasting which made it quite cold.,2025-01-31 20:38:44
5,"Visited on a long weekend and absolutely loved this place. The staff was incredibly attentive and friendly, our waiter checked in on us without being annoying. Food came out fast and tasted amazing, the steak was cooked perfectly. Will definitely be recommending to friends.",2025-03-31 20:34:11
4,Been coming here for years and had a lovely meal here. The flavours were bold and the food was clearly well-made. Staff were helpful and polite. The atmosphere is really nice in the evening. Prices are fair. Loved the outdoor seating area.,2024-11-14 16:17:51
5,Came for brunch and stayed way longer than planned because we were having such a good time. Staff were warm and attentive. The eggs benedict were incredible. Beautiful interior design. Seating was comfortable and spacious.,2025-02-26 16:12:47
4,"Tried it after seeing it online and enjoyed our evening here. The atmosphere is warm and inviting, nice music in the background. Food was flavourful and fresh. Service was attentive. Dessert menu was a bit limited. The parking situation is a nightmare though.",2024-12-14 14:15:36
2,Went here on a Tuesday night and not what I hoped for. The waiter was rude and dismissive when I raised an issue with my food. The meal itself was bland and overcooked. The place looked cleaner in photos.,2024-11-15 10:50:38
1,"Tried the new menu and worst restaurant I've visited in years. The staff were rude and the food was inedible. Overpriced, dirty, slow service. The manager was dismissive and unhelpful.",2024-11-30 18:39:20
2,Pretty disappointed. The food was bland and overpriced. Our waiter was slow and barely came to check on us. The restaurant looks great from the outside but the experience inside didn't match. Can't wait to come back and try the other dishes.,2024-11-03 10:09:23
4,Came back for the third time and lovely restaurant. The team clearly take pride in their work. Our server was friendly and efficient. Chicken dish was perfectly cooked. Parking was a bit of a pain but the food made up for it. Great spot for a date night.,2025-02-04 11:06:08
2,Not what I hoped for. The waiter was rude and dismissive when I raised an issue with my food. The meal itself was bland and overcooked. The place looked cleaner in photos. Gets very crowded on weekends.,2025-04-30 14:12:43
3,Came with friends and okay spot. The menu looks impressive but the execution was a bit hit or miss. The waiter was friendly. Food took longer than expected to arrive. Price is a bit steep for average food. Wine list is impressive.,2025-03-05 21:46:32
5,"Took my family here and absolutely loved this place. The staff was incredibly attentive and friendly, our waiter checked in on us without being annoying. Food came out fast and tasted amazing, the steak was cooked perfectly. The bread basket alone was worth the visit.",2024-12-10 16:19:45
4,"Visited last week and pretty great experience. The cocktails were amazing and the bartender was fun to chat to. Food was good, the portion size could be slightly bigger for the price but overall very tasty. Gets very crowded on weekends.",2025-03-23 20:58:11
3,Went here on a Tuesday night and it was fine. The food was decent and the staff were polite. Nothing wowed us but nothing went wrong either. The music was a bit loud for a conversation. Might go back if someone else suggests it. Gets very crowded on weekends.,2025-02-08 13:07:08
4,"Took my partner here and decent spot. The food was fresh and well-prepared. Service was good, no major complaints. Only thing I'd say is the bill came a bit slow at the end but the meal itself was excellent. Tried the tasting menu and it was worth every penny.",2025-02-14 18:36:43
5,"Stopped in on a whim and everything was perfect. Our waitress was attentive and professional without hovering. The burger was juicy and fresh, fries crispy. Reasonable price for the quality. Really clean restaurant too. The location is perfect, easy to find.",2025-02-11 10:06:18
5,"Our waiter was brilliant, gave us great recommendations and wasn't pushy at all. The food matched every suggestion. Fresh, flavorful, well-presented. Great value. Lovely ambience.",2025-04-23 13:38:25
3,Not sure I'd go back. The food was fine but the service was really slow. We had to ask multiple times for our bill. The atmosphere is nice and the decor is lovely but the experience needs work. Will definitely be recommending to friends.,2025-03-10 16:01:32
1,"Had lunch here and horrific experience. Found something in my food, staff completely dismissed the issue. The place was dirty and the service was nonexistent. Wasted money and left hungry. Stay away.",2025-01-18 13:44:53
5,"Been coming here for years and went here for my anniversary and they made it so special. The manager came over to greet us, the team was on point all night. Delicious food, great value for the quality. Couldn't fault a thing.",2024-12-17 10:32:20
5,"Tried it after seeing it online and absolutely loved this place. The staff was incredibly attentive and friendly, our waiter checked in on us without being annoying. Food came out fast and tasted amazing, the steak was cooked perfectly.",2025-05-06 13:16:26
5,"Visited on a long weekend and best pizza in the city, no contest. Authentic recipe, perfect crust, fresh ingredients. Service was fast even on a busy Friday night. The place has a great vibe and the music was perfect. Perfect for a family meal.",2024-11-15 22:41:47
5,Took my partner here and the hospitality here is second to none. From the moment we walked in the hostess made us feel welcome. Our waiter was knowledgeable and patient with our questions. Food was outstanding. Loved the outdoor seating area.,2025-05-01 13:31:22
4,Really good experience overall. Food was tasty and the service was friendly. The wait was a bit long for our mains but the waiter apologized and checked in on us. Would come back for sure. Quieter on weekdays which I prefer.,2025-02-02 18:26:50
1,"Stopped in on a whim and worst restaurant I've visited in years. The staff were rude and the food was inedible. Overpriced, dirty, slow service. The manager was dismissive and unhelpful.",2024-12-09 12:50:01
2,Came back for the third time and not what I hoped for. The waiter was rude and dismissive when I raised an issue with my food. The meal itself was bland and overcooked. The place looked cleaner in photos. Will definitely be recommending to friends.,2025-04-22 22:46:56
1,"Made a reservation and absolute disaster of an evening. Food was disgusting, service was rude, restaurant was noisy and messy. Complained to the manager who couldn't care less. Never again. Loved the outdoor seating area.",2025-03-30 13:42:16
2,Not great. Waited over 45 minutes for our food with no explanation or apology. When it arrived it was barely warm. The staff seemed completely disinterested. The decor is nice but that's about it. The parking situation is a nightmare though.,2025-03-21 21:55:50
4,Went here on a Tuesday night and really good experience overall. Food was tasty and the service was friendly. The wait was a bit long for our mains but the waiter apologized and checked in on us. Would come back for sure. The cocktail menu is fantastic.,2025-05-09 11:29:54
5,"Had lunch here and best pizza in the city, no contest. Authentic recipe, perfect crust, fresh ingredients. Service was fast even on a busy Friday night. The place has a great vibe and the music was perfect. The lunch menu is better value than dinner.",2024-12-07 11:14:45
2,Tried the new menu and really let down. Our server ignored us for long stretches and got the order wrong twice. The food that eventually arrived was okay but nothing special. The restaurant was dirty around the edges.,2025-02-21 11:54:24
5,"Fantastic experience all around. The reservation process was easy, they remembered my dietary requirements. Food was spectacular. Clean, well-designed space. Worth every penny. The location is perfect, easy to find.",2025-01-31 17:07:05
1,Had a work dinner here and shocking. We were seated then completely ignored for 30 minutes. The food was stale and badly presented. The restaurant was dirty and the staff were disinterested. Complete waste of money. Would have given 5 stars but the wait was long.,2025-01-22 10:47:28
4,"Tried it after seeing it online and good restaurant with a nice vibe. The selection on the menu is great, something for everyone. Food was delicious. Service was friendly. Took a star off because the restroom could use some attention. The cocktail menu is fantastic.",2025-05-06 20:26:54
4,Visited on a long weekend and really good experience overall. Food was tasty and the service was friendly. The wait was a bit long for our mains but the waiter apologized and checked in on us. Would come back for sure. Quieter on weekdays which I prefer.,2025-02-07 11:17:53
3,Tried this place for the first time and it was fine. The food was decent and the staff were polite. Nothing wowed us but nothing went wrong either. The music was a bit loud for a conversation. Might go back if someone else suggests it. The AC was blasting which made it quite cold.,2024-11-19 11:46:42
3,Took my family here and not sure I'd go back. The food was fine but the service was really slow. We had to ask multiple times for our bill. The atmosphere is nice and the decor is lovely but the experience needs work. Would have given 5 stars but the wait was long.,2025-04-29 15:39:48
2,"Walked past and decided to try it, not great. Waited over 45 minutes for our food with no explanation or apology. When it arrived it was barely warm. The staff seemed completely disinterested. The decor is nice but that's about it.",2024-11-16 15:04:09
3,"Stopped in on a whim and mixed feelings. Some dishes were really good, others were just mediocre. Service was inconsistent. Nice atmosphere. I think on a better night it could be excellent but this visit was just okay. The cocktail menu is fantastic.",2024-11-04 10:17:30
3,Not sure I'd go back. The food was fine but the service was really slow. We had to ask multiple times for our bill. The atmosphere is nice and the decor is lovely but the experience needs work. Quieter on weekdays which I prefer.,2024-12-13 16:41:51
3,"It was okay. Food was decent, nothing special but not bad either. Service was a bit slow and the waiter seemed disinterested at times. The atmosphere is nice though, good location. Perfect for a family meal.",2025-01-17 21:41:42
2,Came back for the third time and not great. Waited over 45 minutes for our food with no explanation or apology. When it arrived it was barely warm. The staff seemed completely disinterested. The decor is nice but that's about it.,2024-11-19 10:51:06
5,"Fantastic experience all around. The reservation process was easy, they remembered my dietary requirements. Food was spectacular. Clean, well-designed space. Worth every penny. The lunch menu is better value than dinner.",2025-02-23 21:59:36
1,"Worst restaurant I've visited in years. The staff were rude and the food was inedible. Overpriced, dirty, slow service. The manager was dismissive and unhelpful. Can't wait to come back and try the other dishes.",2025-04-16 15:01:41
2,Went here on a Tuesday night and had a bad experience. The food was cold when it arrived and the manager was unapologetic when we brought it up. Staff seemed untrained and disorganized. Expected much more based on the price.,2025-02-08 10:19:52
1,"Walked past and decided to try it, shocking. We were seated then completely ignored for 30 minutes. The food was stale and badly presented. The restaurant was dirty and the staff were disinterested. Complete waste of money.",2024-11-11 22:27:29
5,"Made a reservation and fantastic experience all around. The reservation process was easy, they remembered my dietary requirements. Food was spectacular. Clean, well-designed space. Worth every penny. Quieter on weekdays which I prefer.",2025-01-24 10:11:51
4,"Walked past and decided to try it, lovely restaurant. The team clearly take pride in their work. Our server was friendly and efficient. Chicken dish was perfectly cooked. Parking was a bit of a pain but the food made up for it. Booked online which was super easy.",2025-02-11 16:08:54
5,"Took my partner here and best pizza in the city, no contest. Authentic recipe, perfect crust, fresh ingredients. Service was fast even on a busy Friday night. The place has a great vibe and the music was perfect.",2025-03-04 11:20:27
2,Visited on a long weekend and disappointing visit. The food was stale and the portion sizes were tiny for the price. The atmosphere is okay but the service was terrible. Felt ignored for most of the evening.,2024-12-14 18:22:23
3,"Had a work dinner here and it was okay. Food was decent, nothing special but not bad either. Service was a bit slow and the waiter seemed disinterested at times. The atmosphere is nice though, good location.",2024-11-10 12:02:58
2,Expected better. The meal was mediocre at best. Overpriced for the quality. The server was polite but kept getting our order wrong. We had to repeat ourselves three times. Can't wait to come back and try the other dishes.,2025-01-22 13:25:07
1,"Came back for the third time and horrific experience. Found something in my food, staff completely dismissed the issue. The place was dirty and the service was nonexistent. Wasted money and left hungry. Stay away. Seating was comfortable and spacious.",2025-01-30 14:04:02
1,"Made a reservation and do not go here. The food arrived cold and half-cooked. The waiter was rude when I asked for help. Waited ages for the bill, then were overcharged. Raised it and the response was aggressive. The AC was blasting which made it quite cold.",2025-01-08 19:16:29
5,Visited on a long weekend and booked a table for 8 and they handled it so well. Staff was organized and efficient. The variety on the menu is impressive. Food was tasty and authentic. The decor is gorgeous. Can't wait to come back and try the other dishes.,2025-04-06 22:19:13
4,"Tried the new menu and great spot for a date night. Lovely atmosphere and very cozy. The food was delicious, the pasta in particular. Service was a bit slow to start but picked up. Would go back and try more of the menu. The parking situation is a nightmare though.",2024-12-04 21:47:42
5,"Walked past and decided to try it, the food here is just outstanding. Tried the salmon and it was perfectly cooked, incredibly fresh. Service was fast and efficient. The interior is beautifully designed, very aesthetic. Will definitely be recommending to friends.",2024-12-12 11:15:03
3,"Visited last week and it was okay. Food was decent, nothing special but not bad either. Service was a bit slow and the waiter seemed disinterested at times. The atmosphere is nice though, good location. Tried the tasting menu and it was worth every penny.",2024-12-17 19:43:17
2,Not great. Waited over 45 minutes for our food with no explanation or apology. When it arrived it was barely warm. The staff seemed completely disinterested. The decor is nice but that's about it. The bread basket alone was worth the visit.,2024-11-24 10:06:56
4,"Tried it after seeing it online and pretty great experience. The cocktails were amazing and the bartender was fun to chat to. Food was good, the portion size could be slightly bigger for the price but overall very tasty.",2025-03-23 12:56:45
1,Came with friends and shocking. We were seated then completely ignored for 30 minutes. The food was stale and badly presented. The restaurant was dirty and the staff were disinterested. Complete waste of money. Desserts were incredible.,2025-04-26 12:50:46
3,Been coming here for years and decent meal. The starters were great but the mains were underwhelming. Staff were friendly enough. The restaurant was a bit cold. Overall okay but probably won't rush back. Wine list is impressive.,2025-02-24 19:46:01
5,"Best pizza in the city, no contest. Authentic recipe, perfect crust, fresh ingredients. Service was fast even on a busy Friday night. The place has a great vibe and the music was perfect. Tried the tasting menu and it was worth every penny.",2024-11-14 22:54:33
5,"Tried this place for the first time and incredible food and even better service. The chef clearly cares about quality, everything tasted fresh. Portion sizes are great for the price. The team were all friendly and helpful. The location is perfect, easy to find.",2025-04-26 10:42:15
5,Took my partner here and amazing place. The bartender made us the best cocktails and was super knowledgeable. Atmosphere was buzzing but not too loud. Food was delicious and came out quickly. The parking situation is a nightmare though.,2025-03-18 11:21:50
4,Visited last week and good overall. The team was friendly and the food came out at a good pace. The meal was tasty and well-presented. My only gripe is that it was a bit cold near the door where we were seated. Will definitely be recommending to friends.,2024-11-22 14:06:52
5,"Visited on a long weekend and the food here is just outstanding. Tried the salmon and it was perfectly cooked, incredibly fresh. Service was fast and efficient. The interior is beautifully designed, very aesthetic. Loved the outdoor seating area.",2025-03-05 13:52:43
5,"Walked past and decided to try it, our waiter was brilliant, gave us great recommendations and wasn't pushy at all. The food matched every suggestion. Fresh, flavorful, well-presented. Great value. Lovely ambience. Perfect for a family meal.",2024-12-10 18:56:00
4,"Had lunch here and decent spot. The food was fresh and well-prepared. Service was good, no major complaints. Only thing I'd say is the bill came a bit slow at the end but the meal itself was excellent. The cocktail menu is fantastic.",2024-12-16 21:55:40
3,"It was okay. Food was decent, nothing special but not bad either. Service was a bit slow and the waiter seemed disinterested at times. The atmosphere is nice though, good location. Will definitely be recommending to friends.",2025-03-10 20:58:01
2,Not great. Waited over 45 minutes for our food with no explanation or apology. When it arrived it was barely warm. The staff seemed completely disinterested. The decor is nice but that's about it. Loved the outdoor seating area.,2025-03-26 15:35:13
1,"Terrible experience. The staff were rude from the moment we walked in. Food was disgusting, clearly not fresh. The bathroom was filthy. Overpriced for awful quality. Avoid at all costs. Perfect for a family meal.",2025-01-28 16:27:55
2,Two stars because the location is good and the interior looks nice. But the food was average at best and the service was really slow and inattentive. Way too expensive for what you get. Perfect for a family meal.,2024-11-29 10:32:23
5,Tried it after seeing it online and amazing place. The bartender made us the best cocktails and was super knowledgeable. Atmosphere was buzzing but not too loud. Food was delicious and came out quickly.,2024-12-16 21:33:23
2,"Tried the new menu and expected better. The meal was mediocre at best. Overpriced for the quality. The server was polite but kept getting our order wrong. We had to repeat ourselves three times. The location is perfect, easy to find.",2025-01-16 20:37:38
2,Visited last week and expected better. The meal was mediocre at best. Overpriced for the quality. The server was polite but kept getting our order wrong. We had to repeat ourselves three times. Great spot for a date night.,2024-12-27 10:41:12
3,Decent meal. The starters were great but the mains were underwhelming. Staff were friendly enough. The restaurant was a bit cold. Overall okay but probably won't rush back.,2025-01-28 13:35:59
2,Not great. Waited over 45 minutes for our food with no explanation or apology. When it arrived it was barely warm. The staff seemed completely disinterested. The decor is nice but that's about it. The bread basket alone was worth the visit.,2024-11-26 20:12:25
1,"Popped in after work and absolute disaster of an evening. Food was disgusting, service was rude, restaurant was noisy and messy. Complained to the manager who couldn't care less. Never again. Desserts were incredible.",2025-03-10 22:21:18
3,Made a reservation and average experience. The food came out lukewarm which was disappointing. Staff were polite but it took a long time to get anyone's attention. The decor is nice. Hopefully just an off night. Quieter on weekdays which I prefer.,2025-02-21 18:21:43
1,Made a reservation and shocking. We were seated then completely ignored for 30 minutes. The food was stale and badly presented. The restaurant was dirty and the staff were disinterested. Complete waste of money. Can't wait to come back and try the other dishes.,2024-12-25 13:16:51
